_id,index,transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
68d384423540c75c99fb6b60,299,766,04-01-2022,08:02:00,128,Male,38.0,Electronics,3.0,300.0,165.0,900.0
68d384423540c75c99fb6cbb,646,242,01-10-2023,18:28:00,1,Male,21.0,Clothing,1.0,25.0,8.0,25.0
68d384423540c75c99fb7100,1739,1533,29-10-2022,19:35:00,67,Male,19.0,Electronics,3.0,500.0,255.0,1500.0
68d384423540c75c99fb7096,1633,324,15-11-2022,17:52:00,54,Female,52.0,Electronics,3.0,50.0,49.0,150.0
68d384423540c75c99fb6a3a,5,1559,20-08-2022,07:40:00,49,Female,40.0,Clothing,4.0,300.0,144.0,1200.0
68d384423540c75c99fb6f86,1361,644,13-10-2022,21:49:00,107,Male,23.0,Beauty,3.0,25.0,29.0,75.0
68d384423540c75c99fb70cf,1690,205,22-11-2022,17:20:00,88,Female,43.0,Clothing,1.0,25.0,25.5,25.0
68d384423540c75c99fb6e65,1072,144,26-03-2022,22:18:00,119,Female,59.0,Beauty,3.0,500.0,255.0,1500.0
68d384423540c75c99fb6a89,84,1238,17-09-2022,07:38:00,129,Female,39.0,Beauty,1.0,500.0,165.0,500.0
68d384423540c75c99fb6df5,960,40,07-06-2022,21:33:00,78,Male,45.0,Beauty,1.0,50.0,24.5,50.0
68d384423540c75c99fb6adc,167,1933,12-01-2022,11:04:00,121,Male,22.0,Beauty,1.0,30.0,14.4,30.0
68d384423540c75c99fb6a97,98,445,14-04-2022,10:48:00,132,Female,53.0,Electronics,1.0,300.0,138.0,300.0
68d384423540c75c99fb6d0c,727,1838,28-06-2023,17:06:00,4,Male,47.0,Electronics,2.0,300.0,102.0,600.0
68d384423540c75c99fb703d,1544,1227,01-10-2023,20:09:00,103,Male,36.0,Electronics,2.0,50.0,47.5,100.0
68d384423540c75c99fb70be,1673,1145,01-09-2023,19:19:00,87,Female,39.0,Clothing,3.0,25.0,31.0,75.0
68d384423540c75c99fb6d18,739,1425,02-12-2023,22:15:00,1,Female,55.0,Electronics,4.0,30.0,10.2,120.0
68d384423540c75c99fb6ab6,129,1929,15-09-2022,06:50:00,62,Female,23.0,Beauty,3.0,25.0,12.75,75.0
68d384423540c75c99fb6e07,978,1157,23-12-2022,21:24:00,81,Male,62.0,Electronics,4.0,500.0,270.0,2000.0
68d384423540c75c99fb7131,1788,115,02-09-2022,19:21:00,67,Male,51.0,Clothing,3.0,500.0,255.0,1500.0
68d384423540c75c99fb6cb7,642,652,31-10-2023,17:05:00,4,Female,34.0,Beauty,2.0,50.0,20.5,100.0
68d384423540c75c99fb7095,1632,124,24-12-2022,21:17:00,83,Male,33.0,Clothing,4.0,500.0,515.0,2000.0
68d384423540c75c99fb6a56,33,921,28-09-2022,09:34:00,101,Male,,Electronics,3.0,25.0,8.0,75.0
68d384423540c75c99fb6dc0,907,1356,18-12-2023,21:31:00,11,Male,50.0,Electronics,3.0,500.0,245.0,1500.0
68d384423540c75c99fb71f4,1983,1429,22-11-2023,13:14:00,102,Male,64.0,Electronics,2.0,25.0,12.0,50.0
68d384423540c75c99fb6ef3,1214,807,26-01-2023,19:49:00,91,Female,50.0,Electronics,4.0,50.0,15.5,200.0
68d384423540c75c99fb6b48,275,1900,21-01-2022,06:43:00,65,Male,21.0,Clothing,2.0,30.0,10.8,60.0
68d384423540c75c99fb6ef4,1215,1160,20-08-2023,19:20:00,105,Female,43.0,Clothing,2.0,50.0,14.0,100.0
68d384423540c75c99fb6f99,1380,1799,01-10-2023,19:09:00,132,Male,56.0,Electronics,2.0,50.0,51.0,100.0
68d384423540c75c99fb6d3d,776,1811,09-12-2023,21:58:00,5,Male,61.0,Beauty,2.0,25.0,8.5,50.0
68d384423540c75c99fb6ff4,1471,1909,22-10-2022,19:41:00,17,Male,26.0,Electronics,1.0,300.0,339.0,300.0
68d384423540c75c99fb7018,1507,1670,24-10-2023,21:32:00,58,Male,27.0,Beauty,1.0,30.0,34.2,30.0
68d384423540c75c99fb6b0d,216,192,08-11-2022,08:05:00,134,Male,62.0,Beauty,2.0,50.0,13.0,100.0
68d384423540c75c99fb6e35,1024,1186,10-09-2023,18:24:00,5,Male,20.0,Clothing,4.0,50.0,18.5,200.0
68d384423540c75c99fb6bb5,384,1119,19-11-2023,09:36:00,1,Female,60.0,Clothing,3.0,50.0,25.5,150.0
68d384423540c75c99fb6c7c,583,1017,05-09-2023,18:41:00,2,Female,27.0,Clothing,4.0,25.0,12.0,100.0
68d384423540c75c99fb6fde,1449,204,10-09-2022,21:04:00,101,Male,39.0,Beauty,1.0,25.0,31.25,25.0
68d384423540c75c99fb6b70,315,753,06-07-2022,10:07:00,70,Female,32.0,Clothing,1.0,30.0,15.9,30.0
68d384423540c75c99fb6f17,1250,859,20-09-2022,21:52:00,46,Female,56.0,Electronics,3.0,500.0,190.0,1500.0
68d384423540c75c99fb7022,1517,1689,19-12-2023,20:54:00,114,Male,57.0,Electronics,2.0,50.0,47.5,100.0
68d384423540c75c99fb6a88,83,1103,14-02-2022,07:11:00,61,Female,59.0,Clothing,1.0,25.0,6.75,25.0
68d384423540c75c99fb6e14,991,1788,03-05-2022,20:35:00,98,Female,52.0,Beauty,3.0,300.0,150.0,900.0
68d384423540c75c99fb6bec,439,426,13-12-2023,08:11:00,137,Male,23.0,Electronics,3.0,50.0,12.5,150.0
68d384423540c75c99fb7192,1885,1526,25-09-2022,15:06:00,84,Male,33.0,Clothing,2.0,50.0,26.5,100.0
68d384423540c75c99fb6a5e,41,1860,12-03-2022,11:21:00,57,Male,63.0,Clothing,4.0,50.0,18.0,200.0
68d384423540c75c99fb6d96,865,1363,04-07-2023,20:27:00,33,Male,64.0,Beauty,1.0,25.0,7.75,25.0
68d384423540c75c99fb6eb5,1152,1667,04-07-2022,19:09:00,40,Female,29.0,Electronics,1.0,500.0,125.0,500.0
68d384423540c75c99fb6d28,755,1358,04-05-2023,21:40:00,5,Female,32.0,Beauty,1.0,300.0,156.0,300.0
68d384423540c75c99fb6d65,816,840,01-07-2023,18:59:00,60,Male,62.0,Clothing,2.0,25.0,11.75,50.0
68d384423540c75c99fb6cc1,652,188,31-08-2023,18:50:00,3,Male,40.0,Clothing,3.0,25.0,8.5,75.0
68d384423540c75c99fb706f,1594,1826,30-12-2022,22:05:00,104,Female,46.0,Clothing,1.0,300.0,297.0,300.0
68d384423540c75c99fb6b9f,362,423,18-07-2022,06:06:00,41,Female,27.0,Clothing,1.0,25.0,11.75,25.0
68d384423540c75c99fb6cde,681,593,18-01-2023,22:05:00,2,Male,35.0,Electronics,2.0,30.0,13.2,60.0
68d384423540c75c99fb6a93,94,742,19-03-2022,06:08:00,37,Female,38.0,Electronics,4.0,500.0,195.0,2000.0
68d384423540c75c99fb7054,1567,121,07-10-2023,18:57:00,110,Female,28.0,Electronics,4.0,50.0,54.5,200.0
68d384423540c75c99fb6ae7,178,740,01-12-2022,06:58:00,33,Female,25.0,Beauty,4.0,50.0,13.0,200.0
68d384423540c75c99fb6d87,850,315,03-07-2023,18:53:00,122,Male,47.0,Clothing,2.0,30.0,15.0,60.0
68d384423540c75c99fb6e48,1043,1792,26-08-2023,17:37:00,88,Female,20.0,Beauty,1.0,50.0,26.5,50.0
68d384423540c75c99fb6d61,812,1489,28-04-2023,18:30:00,2,Male,44.0,Electronics,1.0,30.0,10.5,30.0
68d384423540c75c99fb6f5f,1322,1476,11-11-2022,22:27:00,130,Female,27.0,Clothing,4.0,500.0,555.0,2000.0
68d384423540c75c99fb716c,1847,712,12-09-2023,14:15:00,108,Female,57.0,Beauty,2.0,25.0,11.5,50.0
68d384423540c75c99fb6c7f,586,28,11-12-2023,22:34:00,3,Female,43.0,Beauty,1.0,500.0,150.0,500.0
68d384423540c75c99fb6a55,32,797,16-09-2022,06:38:00,116,Male,,Clothing,3.0,25.0,10.75,75.0
68d384423540c75c99fb6b3d,264,268,14-04-2022,08:26:00,93,Female,28.0,Electronics,1.0,30.0,8.7,30.0
68d384423540c75c99fb6f32,1277,622,16-10-2022,22:00:00,155,Female,49.0,Beauty,3.0,25.0,6.25,75.0
68d384423540c75c99fb6a69,52,3,14-06-2022,07:08:00,114,Male,50.0,Electronics,1.0,30.0,8.1,30.0
68d384423540c75c99fb7017,1506,1319,25-11-2023,17:17:00,76,Male,31.0,Clothing,1.0,500.0,585.0,500.0
68d384423540c75c99fb6a46,17,231,09-07-2022,07:02:00,50,Female,23.0,Clothing,3.0,50.0,26.5,150.0
68d384423540c75c99fb6a7c,71,1499,23-09-2022,09:46:00,3,Male,46.0,Beauty,2.0,30.0,11.7,60.0
68d384423540c75c99fb714c,1815,389,11-11-2022,19:06:00,109,Male,21.0,Clothing,2.0,25.0,12.25,50.0
68d384423540c75c99fb6e76,1089,1676,21-09-2023,20:22:00,91,Male,63.0,Electronics,3.0,500.0,210.0,1500.0
68d384423540c75c99fb6e98,1123,702,03-03-2023,17:18:00,66,Female,60.0,Clothing,2.0,300.0,78.0,600.0
68d384423540c75c99fb7176,1857,1550,30-09-2022,13:11:00,73,Male,40.0,Clothing,3.0,300.0,147.0,900.0
68d384423540c75c99fb7157,1826,199,26-10-2023,21:34:00,53,Male,45.0,Beauty,3.0,500.0,135.0,1500.0
68d384423540c75c99fb6e45,1040,1077,16-12-2022,18:45:00,141,Female,47.0,Clothing,2.0,50.0,15.0,100.0
68d384423540c75c99fb6f06,1233,1926,07-08-2023,20:22:00,74,Male,22.0,Electronics,1.0,30.0,9.6,30.0
68d384423540c75c99fb7004,1487,1122,07-09-2022,19:53:00,138,Male,64.0,Electronics,4.0,30.0,31.8,120.0
68d384423540c75c99fb701b,1510,10,24-10-2022,22:55:00,81,Female,52.0,Clothing,4.0,50.0,62.5,200.0
68d384423540c75c99fb7076,1601,680,01-12-2022,22:04:00,110,Female,53.0,Clothing,3.0,300.0,330.0,900.0
68d384423540c75c99fb7178,1859,453,14-10-2022,14:45:00,90,Female,26.0,Clothing,2.0,500.0,265.0,1000.0
68d384423540c75c99fb6c5e,553,1562,26-11-2023,10:21:00,5,Male,54.0,Electronics,2.0,25.0,12.75,50.0
68d384423540c75c99fb6e79,1092,709,22-09-2022,22:32:00,61,Female,19.0,Electronics,2.0,500.0,140.0,1000.0
68d384423540c75c99fb6c1a,485,1280,24-08-2023,09:15:00,116,Female,37.0,Clothing,3.0,500.0,255.0,1500.0
68d384423540c75c99fb6a8a,85,1986,14-09-2022,08:28:00,29,Female,49.0,Clothing,2.0,500.0,145.0,1000.0
68d384423540c75c99fb6f51,1308,1568,09-10-2022,22:34:00,51,Female,51.0,Electronics,1.0,300.0,336.0,300.0
68d384423540c75c99fb6ece,1177,418,01-04-2022,18:05:00,95,Female,60.0,Electronics,2.0,500.0,155.0,1000.0
68d384423540c75c99fb7169,1844,395,01-12-2022,15:00:00,76,Male,50.0,Electronics,2.0,500.0,175.0,1000.0
68d384423540c75c99fb6a9d,104,519,08-04-2022,10:17:00,52,Female,36.0,Electronics,4.0,30.0,16.5,120.0
68d384423540c75c99fb6e02,973,157,15-05-2022,21:59:00,98,Male,62.0,Electronics,4.0,500.0,170.0,2000.0
68d384423540c75c99fb6fd9,1444,1809,16-10-2023,18:09:00,51,Female,62.0,Beauty,2.0,50.0,61.5,100.0
68d384423540c75c99fb70b3,1662,1334,21-09-2022,20:37:00,60,Male,31.0,Electronics,3.0,300.0,366.0,900.0
68d384423540c75c99fb6cd7,674,1606,19-10-2023,19:52:00,2,Male,22.0,Electronics,1.0,50.0,26.5,50.0
68d384423540c75c99fb6c1f,490,1891,22-12-2023,06:11:00,81,Male,41.0,Electronics,3.0,300.0,105.0,900.0
68d384423540c75c99fb6bae,377,658,30-10-2023,07:47:00,93,Male,59.0,Clothing,1.0,25.0,6.5,25.0
68d384423540c75c99fb6b43,270,70,27-12-2022,10:48:00,147,Female,43.0,Clothing,1.0,300.0,84.0,300.0
68d384423540c75c99fb6c27,498,847,10-01-2023,08:42:00,2,Female,18.0,Electronics,4.0,300.0,162.0,1200.0
68d384423540c75c99fb6c8a,597,1613,14-12-2023,21:58:00,4,Female,52.0,Clothing,3.0,30.0,9.9,90.0
68d384423540c75c99fb6ea2,1133,1254,12-04-2023,18:24:00,86,Male,41.0,Electronics,1.0,500.0,180.0,500.0
68d384423540c75c99fb6d5f,810,1243,08-12-2023,17:11:00,4,Female,47.0,Electronics,3.0,300.0,138.0,900.0
68d384423540c75c99fb6f4a,1301,1617,01-05-2022,17:09:00,77,Male,34.0,Electronics,1.0,30.0,35.1,30.0
68d384423540c75c99fb6e43,1038,439,06-05-2022,21:46:00,42,Male,50.0,Clothing,3.0,25.0,11.75,75.0
68d384423540c75c99fb6ab1,124,415,05-01-2022,09:59:00,85,Male,53.0,Clothing,2.0,30.0,8.1,60.0
68d384423540c75c99fb7174,1855,550,27-09-2023,16:58:00,80,Male,40.0,Clothing,3.0,300.0,90.0,900.0
68d384423540c75c99fb703f,1546,1401,01-10-2022,21:20:00,85,Female,62.0,Clothing,1.0,300.0,294.0,300.0
68d384423540c75c99fb6e7c,1095,359,15-12-2022,21:49:00,122,Male,50.0,Clothing,1.0,50.0,22.5,50.0
68d384423540c75c99fb6bdb,422,383,24-03-2023,08:53:00,64,Female,46.0,Beauty,3.0,30.0,7.8,90.0
68d384423540c75c99fb6a82,77,1743,26-10-2022,09:37:00,47,Female,34.0,Beauty,4.0,500.0,250.0,2000.0
68d384423540c75c99fb6bd2,413,313,16-12-2023,10:03:00,11,Female,55.0,Beauty,3.0,500.0,140.0,1500.0
68d384423540c75c99fb6c42,525,774,06-11-2023,09:04:00,2,Female,40.0,Clothing,2.0,25.0,6.5,50.0
68d384423540c75c99fb6d2c,759,1504,25-01-2023,17:01:00,4,Female,38.0,Beauty,3.0,50.0,25.5,150.0
68d384423540c75c99fb6f21,1260,1956,01-06-2023,20:40:00,62,Male,30.0,Clothing,3.0,500.0,170.0,1500.0
68d384423540c75c99fb7137,1794,856,05-11-2022,17:43:00,102,Male,54.0,Electronics,4.0,30.0,9.3,120.0
68d384423540c75c99fb6c2c,503,1847,28-07-2023,07:14:00,5,Female,18.0,Electronics,4.0,300.0,123.0,1200.0
68d384423540c75c99fb6f7f,1354,814,01-10-2022,20:33:00,96,Female,59.0,Clothing,1.0,500.0,540.0,500.0
68d384423540c75c99fb713f,1802,24,14-12-2023,22:59:00,59,Female,49.0,Clothing,1.0,300.0,87.0,300.0
68d384423540c75c99fb6cf7,706,1452,06-08-2023,17:41:00,3,Female,48.0,Clothing,3.0,500.0,185.0,1500.0
68d384423540c75c99fb6c02,461,1575,28-07-2023,11:54:00,26,Male,60.0,Clothing,2.0,50.0,22.5,100.0
68d384423540c75c99fb6c26,497,517,20-08-2023,08:54:00,3,Female,47.0,Clothing,4.0,25.0,9.25,100.0
68d384423540c75c99fb7116,1761,417,01-10-2023,22:03:00,109,Male,43.0,Electronics,3.0,300.0,162.0,900.0
68d384423540c75c99fb6aa4,111,1064,14-04-2022,10:38:00,49,Male,49.0,Clothing,4.0,25.0,13.75,100.0
68d384423540c75c99fb6a9b,102,49,17-09-2022,10:33:00,37,Female,54.0,Electronics,2.0,500.0,255.0,1000.0
68d384423540c75c99fb7079,1604,1680,03-09-2023,17:12:00,72,Female,53.0,Clothing,3.0,300.0,324.0,900.0
68d384423540c75c99fb7052,1565,1627,18-11-2022,17:21:00,84,Male,57.0,Clothing,1.0,50.0,60.0,50.0
68d384423540c75c99fb7199,1892,1336,23-09-2022,13:27:00,74,Female,52.0,Beauty,3.0,50.0,21.5,150.0
68d384423540c75c99fb6f62,1325,1984,09-09-2023,20:10:00,126,Male,56.0,Clothing,1.0,500.0,530.0,500.0
68d384423540c75c99fb6c23,494,255,15-10-2023,11:44:00,19,Male,48.0,Clothing,1.0,30.0,14.7,30.0
68d384423540c75c99fb6c60,555,111,15-04-2023,09:45:00,5,Female,34.0,Electronics,3.0,500.0,130.0,1500.0
68d384423540c75c99fb6e42,1037,381,30-01-2022,19:05:00,63,Female,44.0,Clothing,4.0,25.0,12.25,100.0
68d384423540c75c99fb6c5a,549,562,09-11-2023,09:26:00,3,Male,54.0,Electronics,2.0,25.0,7.25,50.0
68d384423540c75c99fb6f00,1227,384,10-04-2022,19:53:00,127,Male,55.0,Clothing,1.0,500.0,145.0,500.0
68d384423540c75c99fb6e7f,1098,773,14-01-2023,19:10:00,3,Male,25.0,Electronics,4.0,500.0,175.0,2000.0
68d384423540c75c99fb6e00,971,1271,19-01-2022,19:31:00,27,Female,62.0,Beauty,4.0,30.0,9.0,120.0
68d384423540c75c99fb6fbf,1418,494,25-09-2023,20:18:00,140,Female,42.0,Beauty,4.0,50.0,58.0,200.0
68d384423540c75c99fb6bac,375,1717,12-01-2023,09:40:00,21,Male,57.0,Clothing,1.0,500.0,175.0,500.0
68d384423540c75c99fb71b3,1918,409,17-12-2023,12:30:00,55,Female,21.0,Electronics,3.0,300.0,87.0,900.0
68d384423540c75c99fb6ffa,1477,1051,13-09-2023,17:47:00,104,Male,27.0,Beauty,3.0,25.0,25.0,75.0
68d384423540c75c99fb6b98,355,444,06-10-2022,07:06:00,51,Female,61.0,Clothing,3.0,30.0,15.9,90.0
68d384423540c75c99fb6be6,433,636,09-05-2023,06:15:00,60,Female,21.0,Beauty,3.0,500.0,230.0,1500.0
68d384423540c75c99fb6b2d,248,292,10-10-2022,06:33:00,111,Male,20.0,Beauty,4.0,300.0,141.0,1200.0
68d384423540c75c99fb6f64,1327,253,30-09-2022,21:26:00,66,Female,53.0,Clothing,4.0,500.0,525.0,2000.0
68d384423540c75c99fb711c,1767,87,07-09-2022,18:09:00,104,Female,28.0,Beauty,2.0,50.0,15.5,100.0
68d384423540c75c99fb7012,1501,1290,30-12-2022,22:40:00,66,Female,30.0,Beauty,2.0,300.0,318.0,600.0
68d384423540c75c99fb6cc5,656,974,28-12-2023,18:39:00,3,Male,47.0,Beauty,1.0,30.0,11.7,30.0
68d384423540c75c99fb71fe,1993,1908,17-12-2023,12:34:00,93,Male,46.0,Beauty,4.0,300.0,87.0,1200.0
68d384423540c75c99fb6e09,980,1839,28-08-2022,21:57:00,92,Female,20.0,Electronics,4.0,300.0,156.0,1200.0
68d384423540c75c99fb6ef5,1216,1508,08-04-2022,20:32:00,90,Male,58.0,Beauty,2.0,300.0,81.0,600.0
68d384423540c75c99fb70c4,1679,1181,06-11-2022,18:28:00,84,Male,19.0,Electronics,4.0,300.0,354.0,1200.0
68d384423540c75c99fb6f4b,1302,1624,18-11-2022,20:48:00,121,Female,34.0,Beauty,3.0,300.0,363.0,900.0
68d384423540c75c99fb6ca0,619,1066,06-10-2023,18:11:00,4,Female,45.0,Electronics,1.0,30.0,8.4,30.0
68d384423540c75c99fb6bca,405,748,01-03-2023,09:35:00,132,Male,25.0,Clothing,3.0,50.0,24.0,150.0
68d384423540c75c99fb6b5f,298,506,29-04-2022,07:13:00,9,Male,34.0,Beauty,3.0,500.0,200.0,1500.0
68d384423540c75c99fb7163,1838,999,14-12-2022,16:45:00,110,Female,36.0,Electronics,3.0,50.0,21.5,150.0
68d384423540c75c99fb6a4a,21,1683,04-05-2022,07:19:00,98,Male,38.0,Beauty,2.0,500.0,220.0,1000.0
68d384423540c75c99fb6c91,604,6,15-11-2023,22:16:00,2,Female,45.0,Beauty,1.0,30.0,15.0,30.0
68d384423540c75c99fb6ace,153,320,20-04-2022,08:35:00,57,Female,28.0,Electronics,4.0,300.0,159.0,1200.0
68d384423540c75c99fb7059,1572,370,24-10-2023,21:04:00,61,Male,23.0,Electronics,2.0,30.0,34.8,60.0
68d384423540c75c99fb7136,1793,362,27-09-2023,22:43:00,101,Male,50.0,Clothing,1.0,25.0,10.25,25.0
68d384423540c75c99fb6bb1,380,7,06-07-2023,06:24:00,38,Male,46.0,Clothing,2.0,25.0,13.25,50.0
68d384423540c75c99fb713c,1799,795,03-10-2023,19:51:00,71,Male,57.0,Electronics,1.0,300.0,102.0,300.0
68d384423540c75c99fb6a73,62,713,16-04-2022,11:43:00,39,Male,34.0,Beauty,3.0,25.0,11.25,75.0
68d384423540c75c99fb6f69,1332,1253,03-12-2023,19:58:00,108,Female,53.0,Clothing,4.0,500.0,605.0,2000.0
68d384423540c75c99fb717a,1861,625,25-12-2022,13:36:00,68,Male,31.0,Clothing,1.0,300.0,123.0,300.0
68d384423540c75c99fb716a,1845,535,20-11-2023,13:46:00,59,Male,47.0,Beauty,3.0,30.0,16.2,90.0
68d384423540c75c99fb71f3,1982,989,31-10-2022,13:30:00,97,Female,44.0,Electronics,1.0,25.0,8.25,25.0
68d384423540c75c99fb6b8d,344,1052,12-02-2022,06:12:00,94,Female,36.0,Beauty,1.0,300.0,120.0,300.0
68d384423540c75c99fb70ec,1719,1812,25-10-2023,22:19:00,85,Male,19.0,Electronics,3.0,25.0,12.0,75.0
68d384423540c75c99fb71ac,1911,1083,30-09-2022,15:46:00,99,Male,54.0,Electronics,2.0,50.0,17.5,100.0
68d384423540c75c99fb70f7,1730,1582,17-10-2023,19:12:00,56,Male,35.0,Clothing,3.0,300.0,114.0,900.0
68d384423540c75c99fb6f37,1282,368,31-01-2023,21:11:00,90,Female,56.0,Clothing,4.0,300.0,132.0,1200.0
68d384423540c75c99fb6efa,1221,816,27-09-2023,19:29:00,133,Male,47.0,Beauty,2.0,500.0,240.0,1000.0
68d384423540c75c99fb7082,1613,1937,07-09-2022,17:57:00,52,Female,62.0,Beauty,1.0,500.0,620.0,500.0
68d384423540c75c99fb7202,1997,650,08-10-2023,12:41:00,98,Male,55.0,Electronics,1.0,30.0,15.0,30.0
68d384423540c75c99fb6f7a,1349,1931,01-12-2022,19:15:00,61,Male,30.0,Beauty,4.0,30.0,34.2,120.0
68d384423540c75c99fb6e71,1084,304,23-03-2023,18:35:00,59,Female,37.0,Electronics,2.0,30.0,15.6,60.0
68d384423540c75c99fb6f84,1359,245,01-12-2023,21:41:00,75,Male,47.0,Clothing,3.0,30.0,36.0,90.0
68d384423540c75c99fb6d56,801,243,24-06-2023,18:02:00,5,Female,47.0,Electronics,3.0,300.0,156.0,900.0
68d384423540c75c99fb719e,1897,1009,22-09-2023,14:18:00,88,Male,63.0,Electronics,2.0,300.0,78.0,600.0
68d384423540c75c99fb6e3f,1034,1759,03-11-2022,17:27:00,102,Male,49.0,Electronics,2.0,50.0,23.0,100.0
68d384423540c75c99fb6ca2,621,1903,27-07-2023,21:44:00,5,Female,51.0,Beauty,4.0,50.0,19.0,200.0
68d384423540c75c99fb6c3c,519,1901,29-11-2023,11:05:00,4,Male,31.0,Electronics,1.0,30.0,8.4,30.0
68d384423540c75c99fb6fdb,1446,897,12-09-2023,17:53:00,15,Female,64.0,Electronics,2.0,50.0,51.5,100.0
68d384423540c75c99fb6d6f,826,923,10-06-2023,17:20:00,62,Male,32.0,Beauty,3.0,300.0,165.0,900.0
